tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
570240625536323585,negative,0.6812,Lost Luggage,0.3652,American,N/A,betorides,N/A,0,"@AmericanAir Yes, talked to them. FLL says is at central. Central says is at FLL and here we go again. I'm betting this will go 6 mths",N/A,2015-02-24 07:15:34 -0800,N/A,Quito
570240524592017408,negative,1.0,Late Flight,0.3531,American,N/A,JotakaEaddy,N/A,0,@AmericanAir but the issue is were waiting on rampers to close the door..only to waste more fuel&amp;likely to be told we need more fuel.#cycle,N/A,2015-02-24 07:15:10 -0800,Washington DC,N/A
570240452588380161,negative,1.0,Can't Tell,0.6955,American,N/A,mwecker,N/A,0,@AmericanAir Is there lack of communication/competition between the American and the Air by any chance?,N/A,2015-02-24 07:14:53 -0800,"Washington, DC",Eastern Time (US & Canada)
570240246719381504,negative,1.0,Lost Luggage,1.0,American,N/A,dianafakhouri,N/A,0,"@AmericanAir No, had already waited an hour for it and wanted to get home.","[0.0, 0.0]",2015-02-24 07:14:04 -0800,"Chicago, IL",Eastern Time (US & Canada)
570240207682998272,negative,1.0,Flight Attendant Complaints,0.6654,American,N/A,mwecker,N/A,0,"@AmericanAir 4285. Apparently we’re told, staff on the ground keep promising to come and they don’t.",N/A,2015-02-24 07:13:54 -0800,"Washington, DC",Eastern Time (US & Canada)
570239952975482881,negative,1.0,Customer Service Issue,1.0,American,N/A,betorides,N/A,0,@AmericanAir over 70 days  no contact from a human or apology letter. @AmericanAir is #yucki. Read all about it soon http://t.co/9R9OmzQAVI,N/A,2015-02-24 07:12:53 -0800,N/A,Quito
570239688755302401,negative,1.0,Late Flight,0.3468,American,N/A,JR_Fett,N/A,0,@AmericanAir Well I'm showing I am still sitting at the gate on the plane that has not departed?,N/A,2015-02-24 07:11:50 -0800,N/A,N/A
570239376283676672,negative,1.0,Flight Booking Problems,1.0,American,N/A,jeremyleewhite,N/A,0,@AmericanAir My ticket was booked with AA with miles..... Sorry we sold you a ticket with a company we merged with but we can't fix it?,N/A,2015-02-24 07:10:36 -0800,N/A,N/A
570238822157570048,negative,0.6952,Flight Booking Problems,0.6952,American,N/A,LSNorwich,N/A,0,"@AmericanAir Is it possible to change the FF number on a passenger on a Flight Booking Problems, it won't let me change it?",N/A,2015-02-24 07:08:24 -0800,N/A,London
570238126611963905,negative,1.0,Late Flight,0.708,American,N/A,JotakaEaddy,N/A,0,"@AmericanAir..still here. feet are freezing b/c doors have been open. Flt time was 8:30.  We have fuel but now waiting for ""rampers"" #AA4285",N/A,2015-02-24 07:05:38 -0800,Washington DC,N/A
570238052943208450,negative,1.0,Lost Luggage,1.0,American,N/A,betorides,N/A,0,"@AmericanAir Just got a call from baggage dept. ""...still looking for your property"". It's went missing 1/28. PRERECORDED NO HUMAN SERVICE!!",N/A,2015-02-24 07:05:20 -0800,N/A,Quito
570237399932018688,negative,0.6576,Bad Flight,0.6576,American,N/A,ThotWalking,N/A,0,@AmericanAir there is a fat man stuck in your airplanes bathroom,N/A,2015-02-24 07:02:45 -0800,N/A,Central Time (US & Canada)
570236587386122240,negative,0.7175,Late Flight,0.3633,American,N/A,ShpprMktMichael,N/A,0,@AmericanAir what's the status of flight 3494 XNA to DFW. I'm getting different reports?,N/A,2015-02-24 06:59:31 -0800,USA,N/A
570235209783717889,negative,1.0,Lost Luggage,1.0,American,N/A,JonKohler,N/A,0,"@AmericanAir I need to go to YYZ tmr morning 8am. I switched to United already, but my bag is still off in AA la-la land.",N/A,2015-02-24 06:54:03 -0800,"Denver, CO",Eastern Time (US & Canada)
570234676494757888,negative,1.0,Bad Flight,0.6358,American,N/A,NicholasAram,N/A,0,@AmericanAir the whole plane is the same. How old is this plane?  The seats leather is coming apart ay the seams.,N/A,2015-02-24 06:51:55 -0800,N/A,Atlantic Time (Canada)
570233809129467905,negative,1.0,Flight Booking Problems,0.7132,American,N/A,jeremyleewhite,N/A,0,@AmericanAir If the flight I selected online was what was ticketed I would not be missing my connection. I need help getting to DFW or IAH!!,"[27.97628758, -82.53727303]",2015-02-24 06:48:29 -0800,N/A,N/A
570232494034964481,negative,1.0,Bad Flight,1.0,American,N/A,NicholasAram,N/A,0,@AmericanAir my seat is disgusting. Old and dirty. When are you going to refurbish this plane?  US Air 597 jfk to phx,N/A,2015-02-24 06:43:15 -0800,N/A,Atlantic Time (Canada)
570232122826493953,negative,1.0,Bad Flight,0.3644,American,N/A,JR_Fett,N/A,0,@AmericanAir I understand the need to drain the lavatory fearing freezing but why no policy on checking that before boarding? smh come on...,N/A,2015-02-24 06:41:47 -0800,N/A,N/A
570231192102019072,negative,1.0,Late Flight,1.0,American,N/A,ryan22042,N/A,0,"@AmericanAir once again flying AA4285, once again 60+ min delay because of mechanical issues. Perhaps you should consider maintenance?",N/A,2015-02-24 06:38:05 -0800,N/A,N/A
570230559693078528,negative,1.0,Bad Flight,1.0,American,N/A,beantownmatty,N/A,0,"@AmericanAir no repair made to the water line. No potable water on board this flight. ""We will take off soon."" Time for new planes MCI&gt;DFW.","[39.29951964, -94.71192112]",2015-02-24 06:35:34 -0800,"iPhone: 37.621227,-122.386002",Eastern Time (US & Canada)
570229222662410240,negative,0.6974,Customer Service Issue,0.3755,American,N/A,ChellyChelly,N/A,0,"@AmericanAir I'll be sticking with @southwest in the future. No change fees, first bag free, and stellar customer service.",N/A,2015-02-24 06:30:15 -0800,"Pittsburgh, PA",Eastern Time (US & Canada)
570227911803998208,negative,1.0,Customer Service Issue,1.0,American,N/A,bsauce2011,N/A,0,@AmericanAir there is no local agent! There is no person to answer our questions and their phone service is terrible.,N/A,2015-02-24 06:25:03 -0800,Fort Myers,Eastern Time (US & Canada)
570226757380530176,negative,0.6824,Bad Flight,0.3665,American,N/A,ChellyChelly,N/A,0,@AmericanAir ...2/2 doesn't help me.,N/A,2015-02-24 06:20:27 -0800,"Pittsburgh, PA",Eastern Time (US & Canada)
570226695724244992,negative,1.0,Flight Booking Problems,0.6688,American,N/A,ChellyChelly,N/A,0,"@AmericanAir As I already have a booked flight that I can't use &amp; can't change w/o a $200 fee, Flight Booking Problems a different type of ticket...1/2",N/A,2015-02-24 06:20:13 -0800,"Pittsburgh, PA",Eastern Time (US & Canada)
570226414525542400,negative,1.0,Flight Attendant Complaints,1.0,American,N/A,EMesaLaw,N/A,0,@AmericanAir an overzealous stewardess prevented us from bringing in a car seat! #worstflight!,N/A,2015-02-24 06:19:06 -0800,Greater New England Area,Quito
570226080457449472,negative,1.0,Can't Tell,0.3656,American,N/A,EMesaLaw,N/A,0,@AmericanAir watch out if you are a parent...they break stroller &amp; tell you look at the fine print,N/A,2015-02-24 06:17:46 -0800,Greater New England Area,Quito
570224942681206786,negative,0.6578,Bad Flight,0.3498,American,N/A,Rachelgaffney,N/A,0,@AmericanAir living in DFW.. Your Hub.. Hate having to fly to JFK to get to Ireland,N/A,2015-02-24 06:13:15 -0800,"Dallas,Tx",Central Time (US & Canada)
570224927602839552,negative,1.0,Customer Service Issue,0.6576,American,N/A,bsauce2011,N/A,0,@AmericanAir ok. There is no one at the airport that is helping us. Another customer got told the flight isn't leaving till 1220,N/A,2015-02-24 06:13:11 -0800,Fort Myers,Eastern Time (US & Canada)
570224417445261313,negative,1.0,Customer Service Issue,1.0,American,N/A,KyleFerrel,N/A,0,"@AmericanAir how do I talk to an actual person that will help me, and do what you guys should do?",N/A,2015-02-24 06:11:10 -0800,Nevada,America/Los_Angeles
570224015656284160,negative,1.0,Customer Service Issue,1.0,American,N/A,ChellyChelly,N/A,0,@AmericanAir Customer service provides no wiggle room to change flight without a $200 change fee. @southwest has always been accommodating.,N/A,2015-02-24 06:09:34 -0800,"Pittsburgh, PA",Eastern Time (US & Canada)
570223806322581504,negative,1.0,Late Flight,0.6446,American,N/A,beantownmatty,N/A,0,"@AmericanAir flight AA1119, cx to AA157. Killing my layover, still wanting breakfast. I'm hungry! Get me to DFW!",N/A,2015-02-24 06:08:44 -0800,"iPhone: 37.621227,-122.386002",Eastern Time (US & Canada)
570222998919225344,negative,1.0,Customer Service Issue,0.6505,American,N/A,bsauce2011,N/A,0,@AmericanAir your staff at rsw working the sliver airlines desk is not helpful. We can not get any information about our flight.,N/A,2015-02-24 06:05:31 -0800,Fort Myers,Eastern Time (US & Canada)
570222495145406465,negative,0.6837,Late Flight,0.3745,American,N/A,beantownmatty,N/A,0,@AmericanAir when the pilot announces that the plane has been unused for 2 days and maintenance is dealing with another aircraft..,N/A,2015-02-24 06:03:31 -0800,"iPhone: 37.621227,-122.386002",Eastern Time (US & Canada)
570222239603273729,negative,0.6894,Can't Tell,0.3611,American,N/A,Dumas2TTG,N/A,0,@AmericanAir don't merge with an airline that ain't ready for prime time and book your elite flyers on it! #NotHappy @USAirways #NeedCoffee,N/A,2015-02-24 06:02:30 -0800,N/A,Arizona
570221471844278273,negative,1.0,Late Flight,0.3358,American,N/A,Dumas2TTG,N/A,0,"“@AmericanAir: @Dumas2TTG Good morning, Tamara. We'll try to get you comfortably on a flight as soon as we can.”#NoXTraLegRoom #NoCoatCloset",N/A,2015-02-24 05:59:27 -0800,N/A,Arizona
570220267462529024,negative,1.0,Bad Flight,0.6895,American,N/A,beantownmatty,N/A,0,@AmericanAir how do you NOT do maintenance on #MD80 while it sits for two days? Frozen lines found after its boarded? Come on! #faail #mci,"[39.29275067, -94.70795218]",2015-02-24 05:54:40 -0800,"iPhone: 37.621227,-122.386002",Eastern Time (US & Canada)
570220154363232256,negative,1.0,Customer Service Issue,1.0,American,N/A,mirandaash,N/A,0,@AmericanAir That what I hoped - contacted them 3 wks ago about this but they have not responded and still issued in US funds. #frustrated,N/A,2015-02-24 05:54:13 -0800,"Surrey, UK",London
570219379696148480,negative,1.0,Can't Tell,0.6495,American,N/A,Dumas2TTG,N/A,0,@AmericanAir @USAirways #Boo! Wack ass terminal 6 @flyLAXairport. No food. No lounge. No Bueno!! Never again!!!,N/A,2015-02-24 05:51:08 -0800,N/A,Arizona
570218794414673921,negative,1.0,Customer Service Issue,0.6503,American,N/A,mirandaash,N/A,0,@AmericanAir You sent me a cheque today which can’t be paid into a UK bank account. VERY annoying!,N/A,2015-02-24 05:48:49 -0800,"Surrey, UK",London
570218532060835840,negative,0.6865,Customer Service Issue,0.6865,American,N/A,ELLLORRAC,N/A,0,"@AmericanAir The Wichita Falls Airport is the worst, will never fly in or out again.  Unknowledgeable staff.",N/A,2015-02-24 05:47:46 -0800,N/A,Central Time (US & Canada)
570216606057541632,negative,1.0,Customer Service Issue,0.6591,American,N/A,mirandaash,N/A,0,@AmericanAir I’m still waiting - this has been going on far too long. Is there someone I can speak to?,N/A,2015-02-24 05:40:07 -0800,"Surrey, UK",London
570215492838920193,negative,1.0,Bad Flight,0.6717,American,N/A,Aero0729,N/A,0,@AmericanAir  zoom in on the sauce and potatoes.  This stuff is vile.  And I mean vile. http://t.co/m2PHoavRxC,N/A,2015-02-24 05:35:42 -0800,N/A,N/A
570215106426114048,negative,1.0,Bad Flight,0.6663,American,N/A,Aero0729,N/A,0,@AmericanAir - 6 months ago best catering out of all domestic airlines. Today. Worst on the planet. And I've flown almost all of them,N/A,2015-02-24 05:34:10 -0800,N/A,N/A
570214789487693824,negative,0.6389,Bad Flight,0.3581,American,N/A,jamiecook79,N/A,0,"@AmericanAir when will there be wifi on the DCA-STL route?  2 hour flight, could use some love!",N/A,2015-02-24 05:32:54 -0800,"Arlington, VA",N/A
570214732067700736,negative,1.0,Bad Flight,0.6639,American,N/A,Aero0729,N/A,0,@AmericanAir   What is that!? Why even bother catering dog food that no one will eat ? http://t.co/iFESPcBzTm,N/A,2015-02-24 05:32:40 -0800,N/A,N/A
570213186139525120,negative,1.0,Flight Attendant Complaints,0.6722,American,N/A,msolor,N/A,0,@AmericanAir  thanks for making the worst fly experience ever. Will never book again with your airline. Train your flight attendants better.,N/A,2015-02-24 05:26:32 -0800,Newark NJ ,Quito
570212842206580736,negative,1.0,Lost Luggage,1.0,American,N/A,caprisuncerys,N/A,0,@AmericanAir I lost my (basket) ballbag on your plane,N/A,2015-02-24 05:25:10 -0800,Middle earth ,Casablanca
570212050548461568,negative,0.6418,Can't Tell,0.34,American,N/A,dwjudson,N/A,0,@AmericanAir She seems a little preoccupied - that's why I'm bringing it to your attention. I am just flagging an issue as an observer.,N/A,2015-02-24 05:22:01 -0800,"Toronto, Ontario, Canada",Eastern Time (US & Canada)
570210392539934721,negative,1.0,Flight Attendant Complaints,1.0,American,N/A,dwjudson,N/A,0,"@AmericanAir She was at gate on time though, they made her cry, and made a scene for 10 mins instead of boarding her. Plane still outside.",N/A,2015-02-24 05:15:26 -0800,"Toronto, Ontario, Canada",Eastern Time (US & Canada)
570209266264449026,negative,1.0,Can't Tell,0.6431,American,N/A,dwjudson,N/A,0,"@AmericanAir Disappointing lack of kindness toward this person. The agent asked her counterparts ""why this person was talking to her"".",N/A,2015-02-24 05:10:57 -0800,"Toronto, Ontario, Canada",Eastern Time (US & Canada)
570208992439312384,negative,1.0,Late Flight,0.6685,American,N/A,DonnyrMartin,N/A,0,"@AmericanAir yes starting w/ flight 1278, getting me home more than 48 hours Late Flightr. record locator BSUXLU",N/A,2015-02-24 05:09:52 -0800,"Waco, TX",Central Time (US & Canada)
570208909522182146,negative,1.0,Flight Attendant Complaints,1.0,American,N/A,dwjudson,N/A,0,"@AmericanAir Your AA3465 staff are refusing to allow a woman to board. She was here at 8 for 8:16 departure. Sign still ""Now Boarding""...",N/A,2015-02-24 05:09:32 -0800,"Toronto, Ontario, Canada",Eastern Time (US & Canada)
570203943671865345,negative,1.0,Customer Service Issue,1.0,American,N/A,bcruz1028,N/A,0,@AmericanAir @USAirways stated before I'm not getting any help there. Tk over 8 hrs yest to spk to a live person then told to chk the site.,N/A,2015-02-24 04:49:48 -0800,N/A,N/A
570202730293100544,negative,1.0,Customer Service Issue,0.6606,American,N/A,JigsawLounge,N/A,0,"@AmericanAir but not sufficiently sorry to actually *do* anything about it, I guess. Your systems are presumably beyond reproach or reform.",N/A,2015-02-24 04:44:59 -0800,SR2,London
570202173172281344,negative,1.0,Flight Attendant Complaints,1.0,American,N/A,joylauren3,N/A,0,@AmericanAir as your flight attendants are an extension of your brand - bitchy flight attendants on 5:30 am flights are not appreciated.,N/A,2015-02-24 04:42:46 -0800,"St. Louis, MO",Hawaii
570202160564203520,negative,1.0,Flight Attendant Complaints,0.6699,American,N/A,jash01,N/A,0,"@AmericanAir again, no special meal catered for me in F JFK-LAX. thankfully i'm on qantas the rest of way-i fear what youd NOT cater on that",N/A,2015-02-24 04:42:43 -0800,san francisco,Tehran
570202097041305600,negative,1.0,Cancelled Flight,1.0,American,N/A,Marci_DZ,N/A,0,@AmericanAir @superyan I did not get any compensation after Cancelled Flighting my departure TWICE and made me missed my own wedding.,N/A,2015-02-24 04:42:28 -0800,N/A,Eastern Time (US & Canada)
570201740496257024,negative,1.0,Can't Tell,0.3539,American,N/A,alinaxkristin,N/A,2,@AmericanAir 140 characters aren't enough to describe how inconsiderate your employees are,N/A,2015-02-24 04:41:03 -0800,Miami ,Quito
570201172985974784,negative,1.0,Late Flight,0.6888,American,N/A,rduffy487,N/A,0,@AmericanAir your cabin 'thank you' message reminds people about having choices when they fly. I will be choosing another airline next time.,N/A,2015-02-24 04:38:48 -0800,N/A,N/A
570199974719455232,negative,1.0,Customer Service Issue,0.6694,American,N/A,rduffy487,N/A,0,"@AmericanAir really? That's it? Not even a ""we are looking into this to see what happened/what we could do better next time""",N/A,2015-02-24 04:34:02 -0800,N/A,N/A
570199267668676609,negative,1.0,Late Flight,1.0,American,N/A,TameaA,N/A,0,@AmericanAir Delayed: AA3186 - Missed due to delay: AA3186 - New flight now delayed: AA2401,N/A,2015-02-24 04:31:13 -0800,Los Angeles,Pacific Time (US & Canada)
570198522911436800,negative,1.0,Customer Service Issue,0.3414,American,N/A,JamesDegelder,N/A,0,@AmericanAir She told us we had to drive back to drop it off so they could attempt to fix it. Really? Don't have time to do that. #terrible,"[42.18424338, -70.92464087]",2015-02-24 04:28:16 -0800,Greater Boston Area,N/A
570197193254170624,negative,1.0,Flight Booking Problems,0.7,American,N/A,jhamby1,N/A,0,@AmericanAir The flight is the wrong day. Confirm # USXLON. Departure on 5/21 should be 5/22 for 2 people,N/A,2015-02-24 04:22:59 -0800,"Winston-Salem, NC",Eastern Time (US & Canada)
570196895383080960,negative,1.0,Flight Booking Problems,1.0,American,N/A,vicmeister,N/A,0,"@AmericanAir having trouble Flight Booking Problems a seat on US84 11 March, operated by AA. Neither airline's website will allow seat selection?",N/A,2015-02-24 04:21:48 -0800,Glasgow via Cork,Dublin
570196007243395073,negative,1.0,Customer Service Issue,1.0,American,N/A,jhamby1,N/A,0,@AmericanAir thank you for the robotic and non helpful assistance.,N/A,2015-02-24 04:18:16 -0800,"Winston-Salem, NC",Eastern Time (US & Canada)
570195799256072193,negative,0.6512,Can't Tell,0.6512,American,N/A,perelmuterm,N/A,0,@AmericanAir I fly weekly with you and haven't seen one,N/A,2015-02-24 04:17:26 -0800,Miami,Eastern Time (US & Canada)
570195668850995200,negative,1.0,Bad Flight,0.6687,American,N/A,perelmuterm,N/A,0,"@AmericanAir I would love to say the same but it's not so much. 5hs flight, no internet, no personal A/C, 20yr old plane. #NoFunAtAll",N/A,2015-02-24 04:16:55 -0800,Miami,Eastern Time (US & Canada)
570195492006707200,negative,1.0,Customer Service Issue,1.0,American,N/A,jhamby1,N/A,0,"@AmericanAir Uwon't allow me2make changes online, force me2sit thru excess phone wait times&amp;still insist charging crazy fees. Thats service?",N/A,2015-02-24 04:16:13 -0800,"Winston-Salem, NC",Eastern Time (US & Canada)
570193870769811456,negative,0.7,Customer Service Issue,0.7,American,N/A,ianbeyer,N/A,0,@AmericanAir Requiring customers to fill out all the contact information each time seems designed to prevent or limit interaction.,N/A,2015-02-24 04:09:47 -0800,"Wichita, Kansas",Central Time (US & Canada)
570193599977148416,negative,1.0,Damaged Luggage,0.6637,American,N/A,JamesDegelder,N/A,0,@AmericanAir Horrible service @loganairports. Luggage got destroyed on flight and woman at baggage service was so rude. Didn't help at all.,"[42.16481023, -70.88929237]",2015-02-24 04:08:42 -0800,Greater Boston Area,N/A
570193307139239936,negative,1.0,Customer Service Issue,1.0,American,N/A,ianbeyer,N/A,0,@AmericanAir That’s a rather clunky process. Whoever designed that clearly doesn’t understand e-mail 101.,N/A,2015-02-24 04:07:32 -0800,"Wichita, Kansas",Central Time (US & Canada)
570192546367975424,negative,1.0,Customer Service Issue,1.0,American,N/A,ianbeyer,N/A,0,@AmericanAir Your customer relations dept has one-way e-mail. How is not allowing responses helpful?,N/A,2015-02-24 04:04:31 -0800,"Wichita, Kansas",Central Time (US & Canada)
570192183766196224,negative,0.6801,Can't Tell,0.6801,American,N/A,Fede_123,N/A,0,"@AmericanAir If you are sorry, answer my claims (AA Ref#1-2990176298, 1-3001885409 and : 1-3001885409) accordingly, without using ""weather""",N/A,2015-02-24 04:03:04 -0800,N/A,N/A
570191664628699136,negative,1.0,Flight Attendant Complaints,0.6659,American,N/A,weezerandburnie,N/A,0,@AmericanAir she has  the guy u served drinks 2  til he needed awheelchair to get off the plane is a more important then the assaulted women,N/A,2015-02-24 04:01:01 -0800,Belle MO,N/A
570191286667513856,negative,1.0,Can't Tell,0.6148,American,N/A,perelmuterm,N/A,0,"@AmericanAir there's a lot of talks and no doing. 
MIA-SFO on a 20+ year old plane #nonewplanes #old #shame http://t.co/TwETPXUpPN",N/A,2015-02-24 03:59:31 -0800,Miami,Eastern Time (US & Canada)
570189507447775234,negative,1.0,Customer Service Issue,1.0,American,N/A,richardgru,N/A,0,@AmericanAir Sorry that is a sad answer a fully refundable first fare and no response in 6 weeks ! No more AA in my future !,N/A,2015-02-24 03:52:26 -0800,N/A,N/A
570188405541175297,negative,1.0,Customer Service Issue,1.0,American,N/A,diegolrz,N/A,0,@AmericanAir are you a bot? Haha always same lies from you!,N/A,2015-02-24 03:48:04 -0800,"Dallas, TX",Central Time (US & Canada)
570188115077259266,negative,1.0,Customer Service Issue,0.6663,American,N/A,GREATNESSEOA,N/A,0,@AmericanAir especially during a death in the family and still no solution. 96 hours and counting...Thanks,N/A,2015-02-24 03:46:54 -0800,McKinney TX,N/A
570188097305976832,negative,0.6942,Bad Flight,0.6942,American,N/A,wbarkema,N/A,0,@AmericanAir fortunately the window seat was a no-show. Able to scoot over and create space.,N/A,2015-02-24 03:46:50 -0800,N/A,Central Time (US & Canada)
570187686213918721,negative,1.0,Late Flight,0.6914,American,N/A,diegolrz,N/A,0,@AmericanAir so great AA1103 sitting for an hour first technical problems now what?,N/A,2015-02-24 03:45:12 -0800,"Dallas, TX",Central Time (US & Canada)
570187239864414208,negative,1.0,Customer Service Issue,0.3503,American,N/A,GREATNESSEOA,N/A,0,@AmericanAir this has to be the absolute WORST EXPERIENCE EVER!,N/A,2015-02-24 03:43:26 -0800,McKinney TX,N/A
570187100710002689,negative,1.0,Customer Service Issue,0.6778,American,N/A,GREATNESSEOA,N/A,0,@AmericanAir so I have to call back at 9 since the department is closed. This has to be the biggest bunch of bull!,N/A,2015-02-24 03:42:53 -0800,McKinney TX,N/A
570186666276577280,negative,1.0,Can't Tell,0.6304,American,N/A,GREATNESSEOA,N/A,0,@AmericanAir just need to know why it wasn't done like it was promised it would yesterday,N/A,2015-02-24 03:41:09 -0800,McKinney TX,N/A
570186533258416133,negative,1.0,Bad Flight,0.3496,American,N/A,wbarkema,N/A,0,"@AmericanAir too Late Flight now. Boarded, exit rows taken. Could not have gotten worse. Guy next 2 me should've bought 2 seats. #miserablemorning",N/A,2015-02-24 03:40:37 -0800,N/A,Central Time (US & Canada)
570185364746461184,negative,1.0,Customer Service Issue,0.3443,American,N/A,CampOwl,N/A,0,@AmericanAir re-staff and commence new policies because your industry is so embarrassed by you.,N/A,2015-02-24 03:35:59 -0800,Mitten,Guam
570184234498805761,negative,0.6324,Can't Tell,0.6324,American,N/A,GREATNESSEOA,N/A,0,@AmericanAir @USAirways So who do I need to talk to to ensure the statement is sent to my bank so I can get the credit for the charges?,N/A,2015-02-24 03:31:29 -0800,McKinney TX,N/A
570184083692658688,negative,1.0,Can't Tell,1.0,American,N/A,wbarkema,N/A,0,@AmericanAir 3 months of straight travel ahead. Time to find new airline.,N/A,2015-02-24 03:30:53 -0800,N/A,Central Time (US & Canada)
570182972554371072,negative,0.7007,Lost Luggage,0.7007,American,N/A,CamaroGuySteve,N/A,0,@AmericanAir I'm flying into DCA my bag is at IAD.  I am already Late Flight for my meetings at work.  I will call the number when I land 😭,N/A,2015-02-24 03:26:28 -0800,N/A,N/A
570182054987505664,negative,1.0,Lost Luggage,0.6673,American,N/A,CamaroGuySteve,N/A,0,@AmericanAir face palm!!! Cannot believe the last 24 hrs 1.5 hrs of sleep and No and no and what you can't do......,N/A,2015-02-24 03:22:50 -0800,N/A,N/A
570181700036087809,negative,1.0,Lost Luggage,1.0,American,N/A,CamaroGuySteve,N/A,0,@AmericanAir just wow Regina just told me I can't file or request a lost bag statement until I finish my travel.  So until I get to DC argg,N/A,2015-02-24 03:21:25 -0800,N/A,N/A
570181406787301378,negative,1.0,Customer Service Issue,0.3647,American,N/A,Fede_123,N/A,0,"@AmericanAir I shared my experience several times (AA Ref#1-2990176298), but AA's response is senseless, weather was not the cause!!!",N/A,2015-02-24 03:20:15 -0800,N/A,N/A
570180703746461696,negative,1.0,Customer Service Issue,0.6804,American,N/A,sirmunchie,N/A,0,"@AmericanAir You should be apologizing for your rude sales reps and failure to offer anything other than trite, condescending platitudes....",N/A,2015-02-24 03:17:27 -0800,eating curly fries w/ the wife,Eastern Time (US & Canada)
570179813845147648,negative,1.0,Customer Service Issue,0.675,American,N/A,SamuelMondo,N/A,0,@AmericanAir is non existent and I will take this as far as needed.Why hide behind a corporate logo? Provide a number #tcf #useless #amateur,N/A,2015-02-24 03:13:55 -0800,Manchester,London
570179562174328832,negative,1.0,Customer Service Issue,0.6761,American,N/A,SamuelMondo,N/A,0,"@AmericanAir LAX-OGG-LAX using hard earned miles and was given lousy service, faulty seats on both legs and damaged bag. Your customer care",N/A,2015-02-24 03:12:55 -0800,Manchester,London
570179455911481344,negative,1.0,Lost Luggage,1.0,American,N/A,CamaroGuySteve,N/A,0,@AmericanAir they were no where to be found at Midnight Last Night! I would think the agent in LAX could have relayed that info.Bag on flt,N/A,2015-02-24 03:12:30 -0800,N/A,N/A
570179344833708033,negative,1.0,Cancelled Flight,1.0,American,N/A,wbarkema,N/A,0,@AmericanAir you Cancelled Flight both flights yesterday and rebook me in middle seat. Not acceptable. Upgrade to emergency row would help. #nothappy,N/A,2015-02-24 03:12:03 -0800,N/A,Central Time (US & Canada)
570179236633432065,negative,1.0,Bad Flight,0.6837,American,N/A,SamuelMondo,N/A,0,@AmericanAir is it right to provide faulty seats on flights plus damage a $350 bag and not replace and shrug the damage off? Flights from...,N/A,2015-02-24 03:11:38 -0800,Manchester,London
570178966725767168,negative,1.0,Customer Service Issue,0.6194,American,N/A,SamuelMondo,N/A,0,@AmericanAir it isn't good enough. You need to provide a phone number. Other partners do. Should be investigated by @IATA @TheFAAOnline,N/A,2015-02-24 03:10:33 -0800,Manchester,London
570177697814425600,negative,0.6868,Lost Luggage,0.3807,American,N/A,CamaroGuySteve,N/A,0,"@AmericanAir yes it is in Dulles and I need it delivered to the Embassy Suites in Herndon, VA. I'm still in Chicago from the fiasco in LAX",N/A,2015-02-24 03:05:31 -0800,N/A,N/A
570177331358076929,negative,1.0,Customer Service Issue,1.0,American,N/A,SamuelMondo,N/A,0,@AmericanAir what's the point? So I can wait for another 6 weeks. U r one of the only airlines that refuses to handle complaints by phone,N/A,2015-02-24 03:04:03 -0800,Manchester,London
570177012360462336,negative,1.0,longlines,0.3611,American,N/A,JayFranceschi,N/A,0,"@AmericanAir machines are broken, lines are out the door for self service, cust. Support, and bag check in.",N/A,2015-02-24 03:02:47 -0800,N/A,Quito
570176385534300160,negative,0.6989,Customer Service Issue,0.6989,American,N/A,sirmunchie,N/A,0,"@AmericanAir would have been had I seen this before 1130pm EST, when I was sound asleep.",N/A,2015-02-24 03:00:18 -0800,eating curly fries w/ the wife,Eastern Time (US & Canada)
570176104541122561,negative,1.0,Flight Attendant Complaints,1.0,American,N/A,SouthSeth,N/A,0,@AmericanAir merged airlines do not work for FF programs. Very frustrating and the gate agents are to busy pouting to care. #AttitudeIssues,N/A,2015-02-24 02:59:11 -0800,Crestwood,Eastern Time (US & Canada)
570175858469515264,negative,1.0,Lost Luggage,1.0,American,N/A,CamaroGuySteve,N/A,0,"@AmericanAir when you strand someone in a city without luggage you would think AA would want to earn your business, but guess not?",N/A,2015-02-24 02:58:12 -0800,N/A,N/A
570175764643094528,negative,1.0,longlines,1.0,American,N/A,JayFranceschi,N/A,0,@AmericanAir needs to get their shit together. 2 counter people &amp; a massive line. People need to catch their flights! http://t.co/4MQFMxeBXt,N/A,2015-02-24 02:57:50 -0800,N/A,Quito
570175461298475008,negative,0.6753,Customer Service Issue,0.3494,American,N/A,AnnaIntheCity,N/A,0,@AmericanAir I know your policy. Just asking for a little kindness due to extenuating circumstances.,N/A,2015-02-24 02:56:37 -0800,Northern Virginia,Eastern Time (US & Canada)
570175182012174336,negative,0.6741,Flight Attendant Complaints,0.6741,American,N/A,CamaroGuySteve,N/A,0,@AmericanAir the pilot her and another flight attendant left walking away laughing.  Just wow,N/A,2015-02-24 02:55:31 -0800,N/A,N/A
